id,year_birth,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age,total_purchases,num_accepted_campaigns,education_Basic,education_Graduation,education_Master,education_PhD,marital_status_Alone,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,marital_status_YOLO
9264,1986,79529.0,0,0,,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,39,1638,0,False,True,False,False,False,False,True,False,False,False,False
3865,1977,20981.0,0,0,,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,48,73,0,False,False,False,False,False,False,False,False,True,False,False
1490,1962,55759.0,0,1,,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,63,854,0,False,True,False,False,False,False,True,False,False,False,False
10380,1972,37787.0,1,0,,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,53,106,0,False,False,True,False,False,False,True,False,False,False,False
8643,1971,69930.0,0,0,,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,54,1662,0,False,True,False,False,False,False,False,False,True,False,False
11110,1973,3502.0,1,0,,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,52,5,0,False,True,False,False,False,False,False,True,False,False,False
2408,1976,58597.0,1,1,,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,49,733,0,False,True,False,False,False,False,True,False,False,False,False
830,1987,74004.0,0,0,,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,38,1658,2,False,False,False,True,False,False,False,True,False,False,False
3536,1960,19740.0,0,1,,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,65,55,0,False,True,False,False,False,False,False,False,True,False,False
125,1958,53083.0,1,1,,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,67,271,1,False,False,False,False,False,False,False,False,True,False,False
3463,1975,69283.0,0,1,,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,50,904,0,False,False,False,True,False,False,True,False,False,False,False
2804,1975,46098.0,1,1,,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,50,120,0,False,False,True,False,False,False,False,True,False,False,False
451,1989,9255.0,1,0,,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,36,22,0,False,True,False,False,False,False,False,True,False,False,False
1079,1971,71969.0,0,1,,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,54,1086,1,False,False,False,True,False,False,True,False,False,False,False
6678,1989,31928.0,1,0,,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,36,72,0,False,True,False,False,False,False,False,False,True,False,False
528,1978,65819.0,0,0,,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,47,1383,0,False,True,False,False,False,False,True,False,False,False,False
73,1953,51411.0,1,2,,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,72,18,0,False,False,False,True,False,False,False,True,False,False,False
5589,1964,51983.0,0,1,,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,61,793,0,False,True,False,False,False,True,False,False,False,False,False
10212,1986,42386.0,1,0,,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,39,100,0,False,False,True,False,False,False,False,False,True,False,False
591,1957,66033.0,0,1,,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,68,677,0,False,True,False,False,False,False,False,False,False,True,False
2217,1975,37284.0,1,1,,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50,23,0,False,False,False,False,False,False,True,False,False,False,False
7321,1962,76081.0,0,0,,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,63,1033,1,False,True,False,False,False,False,False,False,True,False,False
7791,1967,37054.0,1,1,,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0,58,25,0,False,False,True,False,False,False,True,False,False,False,False
955,1962,47175.0,1,1,,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1,63,240,1,False,False,True,False,False,False,False,False,True,False,False
4037,1976,31859.0,1,0,,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,20,0,False,True,False,False,False,True,False,False,False,False,False
6642,1961,27215.0,2,1,,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,3,11,0,64,102,0,False,True,False,False,False,True,False,False,False,False,False
2793,1976,70179.0,0,1,,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,49,1034,0,False,False,False,True,False,True,False,False,False,False,False
5424,1983,39922.0,1,0,,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,156,0,False,True,False,False,False,False,True,False,False,False,False
4828,1954,79865.0,0,1,,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0,71,792,0,False,True,False,False,False,True,False,False,False,False,False
10699,1985,44322.0,1,0,,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0,40,92,0,False,True,False,False,False,False,True,False,False,False,False
1497,1952,47958.0,0,1,,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,3,11,0,73,407,0,False,True,False,False,False,False,False,True,False,False,False
4390,1954,75315.0,0,1,,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0,71,841,0,False,True,False,False,False,False,False,False,True,False,False
10478,1950,55517.0,1,1,,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1,75,633,0,False,False,False,True,False,False,True,False,False,False,False
1081,1957,75283.0,1,2,,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,3,11,0,68,1019,0,False,False,False,True,False,False,True,False,False,False,False
4261,1946,82800.0,0,0,,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1,79,1315,2,False,False,False,True,False,False,False,True,False,False,False
5350,1991,90638.0,0,0,,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1,34,2525,1,False,False,True,False,False,False,False,True,False,False,False
8135,1986,27161.0,1,0,,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,52,0,False,False,True,False,False,False,True,False,False,False,False
8685,1977,42014.0,1,0,,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,48,436,0,False,True,False,False,False,False,True,False,False,False,False
4967,1960,38201.0,0,1,,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,3,11,0,65,268,0,False,False,False,True,False,False,False,False,True,False,False
2130,1982,45203.0,2,0,,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,3,11,1,43,147,0,False,True,False,False,False,False,False,False,True,False,False
9298,1947,81574.0,0,0,,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,3,11,0,78,1798,2,False,False,False,True,False,False,False,False,True,False,False
8175,1992,34935.0,0,0,,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,33,137,0,False,True,False,False,False,False,True,False,False,False,False
6257,1976,60482.0,0,1,,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,3,11,0,49,507,0,False,False,True,False,False,False,False,True,False,False,False
3790,1956,34633.0,2,1,,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,69,15,0,False,True,False,False,False,False,False,False,True,False,False
5223,1966,45903.0,0,1,,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0,59,66,0,False,False,True,False,False,False,False,False,True,False,False
4608,1987,81361.0,0,0,,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,1,38,778,0,False,True,False,False,False,True,False,False,False,False,False
1626,1973,35860.0,1,1,,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,49,1,False,False,False,True,False,True,False,False,False,False,False
4764,1952,40442.0,1,1,,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1,73,169,0,False,False,True,False,False,False,False,False,True,False,False
2471,1965,61482.0,0,0,,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0,60,299,0,False,True,False,False,False,False,True,False,False,False,False
2612,1987,75794.0,0,0,,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,3,11,0,38,1682,1,False,True,False,False,False,False,True,False,False,False,False
5185,1955,74268.0,0,0,,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,70,892,0,False,True,False,False,False,False,True,False,False,False,False
10069,1988,13724.0,1,0,,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0,37,58,1,True,False,False,False,False,False,False,False,True,False,False
2262,1965,45143.0,0,1,,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,60,311,0,False,False,True,False,False,False,False,False,True,False,False
1041,1973,48432.0,0,1,,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1,52,424,0,False,False,False,True,False,False,False,True,False,False,False
24,1960,17144.0,1,1,,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,65,47,0,False,False,True,False,False,False,False,False,True,False,False
3409,1984,36108.0,1,0,,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,41,339,1,False,True,False,False,False,False,False,True,False,False,False
7022,1971,76445.0,1,0,,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,54,1410,0,False,True,False,False,False,False,True,False,False,False,False
7943,1975,36663.0,1,0,,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,35,0,False,False,False,True,False,False,True,False,False,False,False
5272,1965,53843.0,0,1,,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,60,562,0,False,False,True,False,False,False,True,False,False,False,False
5453,1956,90226.0,0,0,,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,69,2352,1,False,False,True,False,False,False,True,False,False,False,False
800,1960,44512.0,1,1,,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,65,32,0,False,True,False,False,False,False,False,False,True,False,False
5062,1963,54072.0,1,1,,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,62,39,0,False,False,False,True,False,False,True,False,False,False,False
8969,1977,71855.0,0,1,,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,48,1141,0,False,True,False,False,False,False,True,False,False,False,False
4656,1990,51250.0,1,0,,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,35,710,1,False,False,False,False,False,False,False,True,False,False,False
9242,1990,64509.0,0,0,,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,35,1722,1,False,True,False,False,False,False,False,True,False,False,False
6215,1977,31353.0,1,1,,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,48,31,0,False,True,False,False,False,False,True,False,False,False,False
5423,1983,28359.0,1,0,,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,42,16,0,False,True,False,False,False,False,False,False,True,False,False
940,1987,57100.0,1,0,,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,38,311,0,False,True,False,False,False,False,False,True,False,False,False
3011,1965,69139.0,0,1,,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,60,227,0,False,True,False,False,False,False,True,False,False,False,False
8286,1965,51717.0,0,1,,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,60,122,1,False,False,False,True,False,False,False,False,True,False,False
5120,1982,66664.0,0,0,,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,43,1289,0,False,False,False,False,False,False,False,False,True,False,False
6097,1959,50664.0,1,1,,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,66,561,0,False,True,False,False,False,False,False,True,False,False,False
7019,1963,54414.0,1,1,,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,62,211,0,False,True,False,False,False,False,False,False,True,False,False
252,1963,41003.0,0,0,,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,62,601,0,False,False,False,True,False,True,False,False,False,False,False
9986,1982,19444.0,1,0,,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,43,54,0,False,True,False,False,False,False,False,False,True,False,False
3276,1976,36301.0,1,0,,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,49,78,0,False,False,False,False,False,False,False,False,True,False,False
3859,1947,73059.0,0,1,,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,1095,0,False,False,False,True,False,False,False,False,True,False,False
3570,1969,42731.0,1,0,,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,56,244,0,False,False,False,True,False,False,False,False,True,False,False
3783,1959,52854.0,1,1,,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,66,116,0,False,False,False,True,False,False,True,False,False,False,False
10207,1978,22775.0,1,0,,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,15,0,False,True,False,False,False,False,False,False,True,False,False
5209,1954,50002.0,0,1,,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,71,638,0,False,True,False,False,False,True,False,False,False,False,False
10785,1969,44078.0,1,1,,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,56,41,0,False,True,False,False,False,False,True,False,False,False,False
2814,1976,30560.0,1,0,,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,31,0,False,False,True,False,False,False,False,False,True,False,False
6866,1969,35924.0,1,1,,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,56,34,0,False,False,True,False,False,False,False,False,True,False,False
1665,1964,64140.0,0,2,,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,61,1750,3,False,False,False,True,False,True,False,False,False,False,False
6575,1981,56386.0,1,1,,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,44,612,0,False,True,False,False,False,False,False,False,True,False,False
7005,1981,58684.0,0,0,,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,44,813,1,False,True,False,False,False,False,False,True,False,False,False
6409,1967,57136.0,0,0,,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,58,1179,0,False,True,False,False,False,True,False,False,False,False,False
8079,1982,22448.0,1,0,,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,43,55,0,False,True,False,False,False,False,True,False,False,False,False
8395,1961,82014.0,0,0,,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,64,1511,0,False,True,False,False,False,False,False,True,False,False,False
4931,1977,157146.0,0,0,,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,48,1730,0,False,True,False,False,False,False,False,False,True,False,False
13,1947,25358.0,0,1,,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,78,32,0,False,False,False,True,False,False,False,False,False,True,False
2285,1954,36634.0,0,1,,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,71,335,0,False,False,True,False,False,False,False,False,True,False,False
1378,1972,50334.0,0,1,,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,53,694,0,False,False,False,False,False,False,False,False,True,False,False
2781,1981,72066.0,0,0,,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,44,1792,2,False,True,False,False,False,False,False,True,False,False,False
1404,1968,34916.0,2,0,,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,57,231,0,False,True,False,False,False,False,False,False,True,False,False
6457,1976,64892.0,0,1,,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,49,902,0,False,True,False,False,False,True,False,False,False,False,False
6437,1985,41473.0,1,0,,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,40,76,0,False,False,False,False,False,False,False,True,False,False,False
6912,1967,63246.0,0,2,,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,58,772,0,False,False,False,True,False,False,True,False,False,False,False
7327,1959,36732.0,1,1,,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,66,47,0,False,False,False,True,False,False,True,False,False,False,False
5299,1970,69084.0,1,0,,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,55,1586,0,False,False,False,True,False,False,True,False,False,False,False
4127,1967,77766.0,0,1,,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,58,1529,1,False,False,False,True,False,False,True,False,False,False,False
8143,1985,37929.0,0,0,,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,40,265,2,False,False,False,True,False,False,False,True,False,False,False
3389,1970,69016.0,0,1,,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,55,1533,0,False,True,False,False,False,False,True,False,False,False,False
4712,1991,20193.0,0,0,,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,34,82,0,False,False,False,False,False,False,False,False,True,False,False
1170,1975,27573.0,1,0,,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,50,244,0,False,True,False,False,False,False,True,False,False,False,False
6347,1979,15862.0,1,0,,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,36,0,True,False,False,False,False,False,False,True,False,False,False
8230,1980,33228.0,1,0,,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,45,71,0,False,True,False,False,False,False,True,False,False,False,False
5939,1971,38232.0,1,1,,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,54,122,0,False,True,False,False,False,False,False,False,True,False,False
10323,1952,49413.0,0,1,,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,73,304,0,False,True,False,False,False,False,True,False,False,False,False
7947,1969,42231.0,1,1,,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,56,37,0,False,True,False,False,False,False,True,False,False,False,False
2570,1968,56534.0,0,1,,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,57,815,2,False,True,False,False,False,False,False,False,True,False,False
295,1989,81217.0,0,0,,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,36,1157,0,False,True,False,False,False,False,False,True,False,False,False
7397,1951,49090.0,0,1,,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,74,688,0,False,True,False,False,False,False,False,True,False,False,False
10790,1985,18169.0,1,0,,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,40,21,0,False,False,False,True,False,False,True,False,False,False,False
10398,1981,24336.0,1,0,,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,44,31,0,False,False,False,False,False,False,False,True,False,False,False
2431,1990,18222.0,0,0,,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,35,67,0,False,True,False,False,False,False,True,False,False,False,False
550,1952,62335.0,0,1,,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,73,708,0,False,True,False,False,False,True,False,False,False,False,False
1890,1971,42033.0,1,1,,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,54,25,0,False,False,False,False,False,False,False,False,True,False,False
10742,1983,86580.0,0,0,,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,42,746,1,False,False,False,True,False,False,True,False,False,False,False
10356,1957,41437.0,1,1,,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,68,32,0,False,False,False,True,False,True,False,False,False,False,False
8852,1976,61064.0,0,1,,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,49,1080,0,False,True,False,False,False,False,True,False,False,False,False
3565,1955,38452.0,1,1,,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,70,72,0,False,False,True,False,False,False,True,False,False,False,False
5294,1989,18358.0,1,0,,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,36,57,0,False,True,False,False,False,False,False,True,False,False,False
1958,1973,55012.0,0,1,,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,52,660,0,False,False,False,True,False,False,False,False,True,False,False
8799,1984,38175.0,1,0,,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,41,153,0,False,False,False,True,False,False,True,False,False,False,False
1351,1956,58656.0,0,1,,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,69,1220,1,False,False,True,False,False,False,False,False,True,False,False
1045,1965,52117.0,0,1,,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,60,279,0,False,True,False,False,False,False,False,False,True,False,False
477,1986,83512.0,0,0,,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,39,2157,4,False,True,False,False,False,False,True,False,False,False,False
7832,1959,77520.0,0,1,,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,66,1526,3,False,False,True,False,False,False,True,False,False,False,False
4055,1992,18746.0,1,0,,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,33,64,0,True,False,False,False,False,False,False,True,False,False,False
10340,1984,35196.0,1,0,,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,41,497,0,False,True,False,False,False,False,False,False,True,False,False
10091,1956,60230.0,0,1,,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,69,1067,0,False,True,False,False,False,False,False,True,False,False,False
3498,1976,55424.0,0,1,,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,49,877,1,False,False,False,True,False,False,True,False,False,False,False
6742,1979,17688.0,1,0,,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,46,11,0,False,True,False,False,False,False,True,False,False,False,False
569,1991,90273.0,0,0,,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,34,1991,3,False,True,False,False,False,False,False,True,False,False,False
1381,1982,38513.0,1,0,,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,43,324,0,False,False,False,True,False,False,False,True,False,False,False
2634,1979,16653.0,1,0,,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,46,69,0,False,False,True,False,False,False,False,True,False,False,False
10905,1955,42586.0,1,1,,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,70,252,0,False,True,False,False,False,False,False,False,True,False,False
3828,1951,71107.0,0,1,,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,74,1327,0,False,True,False,False,False,False,True,False,False,False,False
8605,1964,46910.0,1,1,,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,61,68,0,False,False,False,True,False,False,False,False,True,False,False
10304,1959,18690.0,0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,60,0,False,True,False,False,False,False,True,False,False,False,False
4351,1955,37244.0,1,1,,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,70,55,1,False,True,False,False,False,True,False,False,False,False,False
10092,1954,70044.0,0,1,,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,71,1504,0,False,True,False,False,False,True,False,False,False,False,False
7500,1967,79146.0,1,1,,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58,564,0,False,True,False,False,False,False,False,True,False,False,False
5796,1963,77437.0,0,0,,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,62,1125,1,False,True,False,False,False,False,True,False,False,False,False
10556,1959,54984.0,0,1,,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,66,358,1,False,True,False,False,False,False,True,False,False,False,False
48,1964,55761.0,0,1,,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,61,184,1,False,True,False,False,False,False,False,False,True,False,False
7610,1983,37292.0,1,0,,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,42,460,0,False,True,False,False,False,False,False,False,True,False,False
263,1945,45576.0,0,0,,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,80,145,0,False,False,False,True,False,False,False,True,False,False,False
10814,1947,70321.0,0,0,,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,78,1376,0,False,True,False,False,False,False,False,False,True,False,False
9710,1969,58086.0,0,1,,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,56,792,0,False,False,False,True,False,True,False,False,False,False,False
9292,1952,81795.0,0,0,,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,73,1382,0,False,True,False,False,False,False,True,False,False,False,False
10250,1947,28389.0,0,0,,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,78,28,0,True,False,False,False,False,False,False,False,True,False,False
7881,1946,66835.0,0,0,,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,1033,0,False,False,True,False,False,False,True,False,False,False,False
5847,1969,69901.0,0,1,,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,56,882,0,False,True,False,False,False,True,False,False,False,False,False
3571,1961,63342.0,0,1,,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,64,1101,1,False,False,False,True,False,False,False,False,True,False,False
3878,1980,31859.0,1,0,,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,45,48,0,False,False,False,False,False,False,False,True,False,False,False
2154,1971,30372.0,1,1,,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,54,44,0,False,True,False,False,False,False,False,False,False,True,False
